Period,States and Territories,SA4 name,SA3 name,SA2 name,ATMs,Bank_post,Branch,Other face-to-face,Total,ATM_prop,Branch_prop,Bank_post_prop,Other_prop
2021-06-30,ACT,Australian Capital Territory,Woden Valley,Curtin,4,1,1,0,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
2021-06-30,ACT,Australian Capital Territory,Woden Valley,Garran,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,ACT,Australian Capital Territory,Woden Valley,Mawson,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,ACT,Australian Capital Territory,Woden Valley,Phillip,13,1,7,0,21,0.6190476190476191,0.3333333333333333,0.047619047619047616,0.0
2021-06-30,NSW,Capital Region,Goulburn - Mulwaree,Goulburn,9,2,8,4,23,0.391304347826087,0.34782608695652173,0.08695652173913043,0.17391304347826086
2021-06-30,NSW,Capital Region,Goulburn - Mulwaree,Goulburn Surrounds,1,4,1,2,8,0.125,0.125,0.5,0.25
2021-06-30,NSW,Capital Region,Queanbeyan,Braidwood,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,NSW,Capital Region,Queanbeyan,Karabar,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,NSW,Capital Region,Queanbeyan,Queanbeyan,8,1,7,0,16,0.5,0.4375,0.0625,0.0
2021-06-30,NSW,Capital Region,Queanbeyan,Queanbeyan - East,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Capital Region,Queanbeyan,Queanbeyan Surrounds,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NSW,Capital Region,Queanbeyan,Queanbeyan West - Jerrabomberra,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NSW,Capital Region,Snowy Mountains,Bombala,0,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666,0.0
2021-06-30,NSW,Capital Region,Snowy Mountains,Cooma,5,1,5,2,13,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.15384615384615385
2021-06-30,NSW,Capital Region,Snowy Mountains,Cooma Surrounds,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Capital Region,Snowy Mountains,Jindabyne - Berridale,4,4,2,0,10,0.4,0.2,0.4,0.0
2021-06-30,NSW,Capital Region,South Coast,Batemans Bay,7,1,8,1,17,0.4117647058823529,0.47058823529411764,0.058823529411764705,0.058823529411764705
2021-06-30,NSW,Capital Region,South Coast,Batemans Bay - South,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,NSW,Capital Region,South Coast,Bega - Tathra,9,2,8,1,20,0.45,0.4,0.1,0.05
2021-06-30,NSW,Capital Region,South Coast,Bega-Eden Hinterland,0,6,0,0,6,0.0,0.0,1.0,0.0
2021-06-30,NSW,Capital Region,South Coast,Broulee - Tomakin,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Capital Region,South Coast,Eden,2,1,2,0,5,0.4,0.4,0.2,0.0
2021-06-30,NSW,Capital Region,South Coast,Eurobodalla Hinterland,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Capital Region,South Coast,Merimbula - Tura Beach,6,2,6,0,14,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0
2021-06-30,NSW,Capital Region,South Coast,Moruya - Tuross Head,4,2,4,0,10,0.4,0.4,0.2,0.0
2021-06-30,NSW,Capital Region,South Coast,Narooma - Bermagui,4,3,4,0,11,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0
2021-06-30,NSW,Capital Region,Young - Yass,Yass,3,1,3,1,8,0.375,0.375,0.125,0.125
2021-06-30,NSW,Capital Region,Young - Yass,Yass Surrounds,0,6,0,0,6,0.0,0.0,1.0,0.0
2021-06-30,NSW,Capital Region,Young - Yass,Young,7,1,6,2,16,0.4375,0.375,0.0625,0.125
2021-06-30,NSW,Capital Region,Young - Yass,Young Surrounds,3,2,3,0,8,0.375,0.375,0.25,0.0
2021-06-30,NSW,Central Coast,Gosford,Avoca Beach - Copacabana,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,NSW,Central Coast,Gosford,Box Head - MacMasters Beach,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Central Coast,Gosford,Calga - Kulnura,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Central Coast,Gosford,Erina - Green Point,18,2,10,3,33,0.5454545454545454,0.30303030303030304,0.06060606060606061,0.09090909090909091
2021-06-30,NSW,Central Coast,Gosford,Gosford - Springfield,11,3,7,3,24,0.4583333333333333,0.2916666666666667,0.125,0.125
2021-06-30,NSW,Central Coast,Gosford,Kariong,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Central Coast,Gosford,Kincumber - Picketts Valley,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NSW,Central Coast,Gosford,Niagara Park - Lisarow,1,0,1,0,2,0.5,0.5,0.0,0.0
2021-06-30,NSW,Central Coast,Gosford,Terrigal - North Avoca,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NSW,Central Coast,Gosford,Umina - Booker Bay - Patonga,5,2,2,0,9,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0
2021-06-30,NSW,Central Coast,Gosford,Wamberal - Forresters Beach,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,NSW,Central Coast,Gosford,Woy Woy - Blackwall,6,1,5,0,12,0.5,0.4166666666666667,0.08333333333333333,0.0
2021-06-30,NSW,Central Coast,Gosford,Wyoming,3,1,0,0,4,0.75,0.0,0.25,0.0
2021-06-30,NSW,Central Coast,Wyong,Bateau Bay - Killarney Vale,8,2,5,0,15,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.0
2021-06-30,NSW,Central Coast,Wyong,Blue Haven - San Remo,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,NSW,Central Coast,Wyong,Budgewoi - Buff Point - Halekulani,1,1,0,1,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
2021-06-30,NSW,Central Coast,Wyong,Chittaway Bay - Tumbi Umbi,2,2,0,0,4,0.5,0.0,0.5,0.0
2021-06-30,NSW,Central Coast,Wyong,Gorokan - Kanwal - Charmhaven,14,3,7,1,25,0.56,0.28,0.12,0.04
2021-06-30,NSW,Central Coast,Wyong,Lake Munmorah - Mannering Park,2,1,1,1,5,0.4,0.2,0.2,0.2
2021-06-30,NSW,Central Coast,Wyong,Ourimbah - Fountaindale,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Central Coast,Wyong,Summerland Point - Gwandalan,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,NSW,Central Coast,Wyong,The Entrance,0,3,1,0,4,0.0,0.25,0.75,0.0
2021-06-30,NSW,Central Coast,Wyong,Toukley - Norah Head,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NSW,Central Coast,Wyong,Tuggerah - Kangy Angy,12,2,7,0,21,0.5714285714285714,0.3333333333333333,0.09523809523809523,0.0
2021-06-30,NSW,Central Coast,Wyong,Warnervale - Wadalba,1,0,0,0,1,1.0,0.0,0.0,0.0
2021-06-30,NSW,Central Coast,Wyong,Wyong,2,1,2,0,5,0.4,0.4,0.2,0.0
2021-06-30,NSW,Central West,Bathurst,Bathurst - East,3,0,0,0,3,1.0,0.0,0.0,0.0
2021-06-30,NSW,Central West,Bathurst,Bathurst - South,12,3,10,2,27,0.4444444444444444,0.37037037037037035,0.1111111111111111,0.07407407407407407
2021-06-30,NSW,Central West,Bathurst,Bathurst Surrounds,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Central West,Bathurst,Oberon,1,1,3,0,5,0.2,0.6,0.2,0.0
2021-06-30,NSW,Central West,Lachlan Valley,Condobolin,2,5,4,3,14,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.21428571428571427
2021-06-30,NSW,Central West,Lachlan Valley,Cowra,7,1,6,3,17,0.4117647058823529,0.35294117647058826,0.058823529411764705,0.17647058823529413
2021-06-30,NSW,Central West,Lachlan Valley,Cowra Surrounds,0,2,0,3,5,0.0,0.0,0.4,0.6
2021-06-30,NSW,Central West,Lachlan Valley,Forbes,8,2,6,4,20,0.4,0.3,0.1,0.2
2021-06-30,NSW,Central West,Lachlan Valley,Grenfell,1,3,0,1,5,0.2,0.0,0.6,0.2
2021-06-30,NSW,Central West,Lachlan Valley,Parkes (NSW),7,1,5,0,13,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.0
2021-06-30,NSW,Central West,Lachlan Valley,Parkes Surrounds,0,3,1,0,4,0.0,0.25,0.75,0.0
2021-06-30,NSW,Central West,Lachlan Valley,West Wyalong,1,5,3,2,11,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.18181818181818182
2021-06-30,NSW,Central West,Lithgow - Mudgee,Lithgow,6,2,6,1,15,0.4,0.4,0.13333333333333333,0.06666666666666667
2021-06-30,NSW,Central West,Lithgow - Mudgee,Lithgow Surrounds,1,2,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-06-30,NSW,Central West,Lithgow - Mudgee,Mudgee,8,1,7,2,18,0.4444444444444444,0.3888888888888889,0.05555555555555555,0.1111111111111111
2021-06-30,NSW,Central West,Lithgow - Mudgee,Mudgee Surrounds - East,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,NSW,Central West,Lithgow - Mudgee,Mudgee Surrounds - West,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,NSW,Central West,Orange,Blayney,1,4,1,0,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0
2021-06-30,NSW,Central West,Orange,Orange,16,2,9,5,32,0.5,0.28125,0.0625,0.15625
2021-06-30,NSW,Central West,Orange,Orange - North,2,0,0,0,2,1.0,0.0,0.0,0.0
2021-06-30,NSW,Central West,Orange,Orange Surrounds,0,5,0,2,7,0.0,0.0,0.7142857142857143,0.2857142857142857
2021-06-30,NSW,Coffs Harbour - Grafton,Clarence Valley,Grafton,10,2,10,1,23,0.43478260869565216,0.43478260869565216,0.08695652173913043,0.043478260869565216
2021-06-30,NSW,Coffs Harbour - Grafton,Clarence Valley,Grafton Surrounds,0,5,0,1,6,0.0,0.0,0.8333333333333334,0.16666666666666666
2021-06-30,NSW,Coffs Harbour - Grafton,Clarence Valley,Maclean - Yamba - Iluka,6,4,7,0,17,0.35294117647058826,0.4117647058823529,0.23529411764705882,0.0
2021-06-30,NSW,Coffs Harbour - Grafton,Coffs Harbour,Bellingen,1,2,2,0,5,0.2,0.4,0.4,0.0
2021-06-30,NSW,Coffs Harbour - Grafton,Coffs Harbour,Coffs Harbour - North,6,1,4,0,11,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0
2021-06-30,NSW,Coffs Harbour - Grafton,Coffs Harbour,Coffs Harbour - South,9,2,7,3,21,0.42857142857142855,0.3333333333333333,0.09523809523809523,0.14285714285714285
2021-06-30,NSW,Coffs Harbour - Grafton,Coffs Harbour,Coramba - Nana Glen - Bucca,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,NSW,Coffs Harbour - Grafton,Coffs Harbour,Dorrigo,0,2,1,1,4,0.0,0.25,0.5,0.25
2021-06-30,NSW,Coffs Harbour - Grafton,Coffs Harbour,Korora - Emerald Beach,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Coffs Harbour - Grafton,Coffs Harbour,Sawtell - Boambee,4,3,2,1,10,0.4,0.2,0.3,0.1
2021-06-30,NSW,Coffs Harbour - Grafton,Coffs Harbour,Urunga,0,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666,0.0
2021-06-30,NSW,Coffs Harbour - Grafton,Coffs Harbour,Woolgoolga - Arrawarra,2,2,3,0,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0
2021-06-30,NSW,Far West and Orana,Bourke - Cobar - Coonamble,Bourke - Brewarrina,3,5,3,0,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.0
2021-06-30,NSW,Far West and Orana,Bourke - Cobar - Coonamble,Cobar,3,1,3,0,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0
2021-06-30,NSW,Far West and Orana,Bourke - Cobar - Coonamble,Coonamble,1,3,3,1,8,0.125,0.375,0.375,0.125
2021-06-30,NSW,Far West and Orana,Bourke - Cobar - Coonamble,Nyngan - Warren,2,3,4,1,10,0.2,0.4,0.3,0.1
2021-06-30,NSW,Far West and Orana,Bourke - Cobar - Coonamble,Walgett - Lightning Ridge,3,4,3,1,11,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.09090909090909091
2021-06-30,NSW,Far West and Orana,Broken Hill and Far West,Broken Hill,13,4,5,2,24,0.5416666666666666,0.20833333333333334,0.16666666666666666,0.08333333333333333
2021-06-30,NSW,Far West and Orana,Broken Hill and Far West,Far West,0,4,0,0,4,0.0,0.0,1.0,0.0
2021-06-30,NSW,Far West and Orana,Dubbo,Coonabarabran,2,5,3,0,10,0.2,0.3,0.5,0.0
2021-06-30,NSW,Far West and Orana,Dubbo,Dubbo - East,1,0,0,1,2,0.5,0.0,0.0,0.5
2021-06-30,NSW,Far West and Orana,Dubbo,Dubbo - South,17,3,11,4,35,0.4857142857142857,0.3142857142857143,0.08571428571428572,0.11428571428571428
2021-06-30,NSW,Far West and Orana,Dubbo,Dubbo - West,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,NSW,Far West and Orana,Dubbo,Dubbo Surrounds,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,NSW,Far West and Orana,Dubbo,Gilgandra,3,2,3,0,8,0.375,0.375,0.25,0.0
2021-06-30,NSW,Far West and Orana,Dubbo,Narromine,4,2,4,1,11,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091
2021-06-30,NSW,Far West and Orana,Dubbo,Wellington,1,4,2,0,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Lower Hunter,Branxton - Greta - Pokolbin,1,2,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Lower Hunter,Cessnock,9,2,8,1,20,0.45,0.4,0.1,0.05
2021-06-30,NSW,Hunter Valley exc Newcastle,Lower Hunter,Dungog,2,5,1,0,8,0.25,0.125,0.625,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Lower Hunter,Kurri Kurri - Abermain,4,2,1,0,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Lower Hunter,Singleton,10,2,8,1,21,0.47619047619047616,0.38095238095238093,0.09523809523809523,0.047619047619047616
2021-06-30,NSW,Hunter Valley exc Newcastle,Lower Hunter,Singleton Surrounds,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Maitland,East Maitland - Metford,13,2,7,1,23,0.5652173913043478,0.30434782608695654,0.08695652173913043,0.043478260869565216
2021-06-30,NSW,Hunter Valley exc Newcastle,Maitland,Maitland,12,1,5,1,19,0.631578947368421,0.2631578947368421,0.05263157894736842,0.05263157894736842
2021-06-30,NSW,Hunter Valley exc Newcastle,Maitland,Maitland - North,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Maitland,Rutherford (North) - Aberglasslyn,6,2,3,0,11,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Maitland,Rutherford (South) - Telarah,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Maitland,Tenambit - East Maitland,1,2,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Maitland,Thornton - Millers Forest,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Port Stephens,Anna Bay,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Port Stephens,Lemon Tree Passage - Tanilba Bay,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Port Stephens,Nelson Bay Peninsula,5,2,7,0,14,0.35714285714285715,0.5,0.14285714285714285,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Port Stephens,Raymond Terrace,11,2,7,0,20,0.55,0.35,0.1,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Port Stephens,Tea Gardens - Hawks Nest,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Port Stephens,Williamtown - Medowie - Karuah,2,2,2,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Upper Hunter,Muswellbrook,6,1,7,1,15,0.4,0.4666666666666667,0.06666666666666667,0.06666666666666667
2021-06-30,NSW,Hunter Valley exc Newcastle,Upper Hunter,Muswellbrook Surrounds,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,NSW,Hunter Valley exc Newcastle,Upper Hunter,Scone,5,1,4,1,11,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.09090909090909091
2021-06-30,NSW,Hunter Valley exc Newcastle,Upper Hunter,Scone Surrounds,1,5,1,0,7,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0
2021-06-30,NSW,Illawarra,Dapto - Port Kembla,Berkeley - Lake Heights - Cringila,1,2,0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.0
2021-06-30,NSW,Illawarra,Dapto - Port Kembla,Dapto - Avondale,5,2,7,1,15,0.3333333333333333,0.4666666666666667,0.13333333333333333,0.06666666666666667
2021-06-30,NSW,Illawarra,Dapto - Port Kembla,Port Kembla - Warrawong,4,2,3,0,9,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0
2021-06-30,NSW,Illawarra,Dapto - Port Kembla,Unanderra - Mount Kembla,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,NSW,Illawarra,Dapto - Port Kembla,Windang - Primbee,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,NSW,Illawarra,Kiama - Shellharbour,Albion Park - Macquarie Pass,4,1,3,0,8,0.5,0.375,0.125,0.0
2021-06-30,NSW,Illawarra,Kiama - Shellharbour,Albion Park Rail,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,NSW,Illawarra,Kiama - Shellharbour,Kiama,5,1,4,0,10,0.5,0.4,0.1,0.0
2021-06-30,NSW,Illawarra,Kiama - Shellharbour,Kiama Downs - Minnamurra,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Illawarra,Kiama - Shellharbour,Kiama Hinterland - Gerringong,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,NSW,Illawarra,Kiama - Shellharbour,Shellharbour - Flinders,1,1,1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NSW,Illawarra,Kiama - Shellharbour,Shellharbour - Oak Flats,12,2,9,0,23,0.5217391304347826,0.391304347826087,0.08695652173913043,0.0
2021-06-30,NSW,Illawarra,Kiama - Shellharbour,Warilla,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,NSW,Illawarra,Wollongong,Balgownie - Fairy Meadow,3,4,2,3,12,0.25,0.16666666666666666,0.3333333333333333,0.25
2021-06-30,NSW,Illawarra,Wollongong,Corrimal - Tarrawanna - Bellambi,8,1,6,0,15,0.5333333333333333,0.4,0.06666666666666667,0.0
2021-06-30,NSW,Illawarra,Wollongong,Figtree - Keiraville,12,3,8,0,23,0.5217391304347826,0.34782608695652173,0.13043478260869565,0.0
2021-06-30,NSW,Illawarra,Wollongong,Helensburgh,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,NSW,Illawarra,Wollongong,Thirroul - Austinmer - Coalcliff,2,2,2,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NSW,Illawarra,Wollongong,Wollongong - East,15,2,8,5,30,0.5,0.26666666666666666,0.06666666666666667,0.16666666666666666
2021-06-30,NSW,Illawarra,Wollongong,Wollongong - West,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,NSW,Illawarra,Wollongong,Woonona - Bulli - Russell Vale,1,2,1,0,4,0.25,0.25,0.5,0.0
2021-06-30,NSW,Mid North Coast,Great Lakes,Bulahdelah - Stroud,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,NSW,Mid North Coast,Great Lakes,Forster,8,2,7,0,17,0.47058823529411764,0.4117647058823529,0.11764705882352941,0.0
2021-06-30,NSW,Mid North Coast,Great Lakes,Forster-Tuncurry Surrounds,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,NSW,Mid North Coast,Great Lakes,Tuncurry,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,NSW,Mid North Coast,Kempsey - Nambucca,Kempsey,7,3,8,0,18,0.3888888888888889,0.4444444444444444,0.16666666666666666,0.0
2021-06-30,NSW,Mid North Coast,Kempsey - Nambucca,Kempsey Surrounds,0,6,1,0,7,0.0,0.14285714285714285,0.8571428571428571,0.0
2021-06-30,NSW,Mid North Coast,Kempsey - Nambucca,Macksville - Scotts Head,2,1,2,0,5,0.4,0.4,0.2,0.0
2021-06-30,NSW,Mid North Coast,Kempsey - Nambucca,Nambucca Heads,1,1,2,0,4,0.25,0.5,0.25,0.0
2021-06-30,NSW,Mid North Coast,Kempsey - Nambucca,Nambucca Heads Surrounds,0,3,0,1,4,0.0,0.0,0.75,0.25
2021-06-30,NSW,Mid North Coast,Kempsey - Nambucca,South West Rocks,1,1,2,0,4,0.25,0.5,0.25,0.0
2021-06-30,NSW,Mid North Coast,Lord Howe Island,Lord Howe Island,0,1,0,0,1,0.0,0.0,1.0,0.0
2021-06-30,NSW,Mid North Coast,Port Macquarie,Laurieton - Bonny Hills,4,4,3,1,12,0.3333333333333333,0.25,0.3333333333333333,0.08333333333333333
2021-06-30,NSW,Mid North Coast,Port Macquarie,Port Macquarie - East,16,3,8,1,28,0.5714285714285714,0.2857142857142857,0.10714285714285714,0.03571428571428571
2021-06-30,NSW,Mid North Coast,Port Macquarie,Port Macquarie - West,1,2,2,1,6,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
2021-06-30,NSW,Mid North Coast,Port Macquarie,Port Macquarie Surrounds,0,3,0,0,3,0.0,0.0,1.0,0.0
2021-06-30,NSW,Mid North Coast,Port Macquarie,Wauchope,5,2,4,1,12,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.08333333333333333
2021-06-30,NSW,Mid North Coast,Taree - Gloucester,Gloucester,2,2,3,0,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0
2021-06-30,NSW,Mid North Coast,Taree - Gloucester,Old Bar - Manning Point - Red Head,0,2,0,0,2,0.0,0.0,1.0,0.0
2021-06-30,NSW,Mid North Coast,Taree - Gloucester,Taree,11,4,9,2,26,0.4230769230769231,0.34615384615384615,0.15384615384615385,0.07692307692307693
2021-06-30,NSW,Mid North Coast,Taree - Gloucester,Taree Surrounds,0,7,0,0,7,0.0,0.0,1.0,0.0
2021-06-30,NSW,Mid North Coast,Taree - Gloucester,Wingham,2,1,1,0,4,0.5,0.25,0.25,0.0
2021-06-30,NSW,Murray,Albury,Albury - East,3,1,1,1,6,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
2021-06-30,NSW,Murray,Albury,Albury - North,3,1,0,0,4,0.75,0.0,0.25,0.0
2021-06-30,NSW,Murray,Albury,Albury - South,14,2,9,6,31,0.45161290322580644,0.2903225806451613,0.06451612903225806,0.1935483870967742
2021-06-30,NSW,Murray,Albury,Albury Surrounds,3,8,5,2,18,0.16666666666666666,0.2777777777777778,0.4444444444444444,0.1111111111111111
2021-06-30,NSW,Murray,Albury,Lavington,5,1,4,0,10,0.5,0.4,0.1,0.0
2021-06-30,NSW,Murray,Lower Murray,Hay,5,2,3,1,11,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.09090909090909091
2021-06-30,NSW,Murray,Lower Murray,Wentworth - Buronga,2,4,1,1,8,0.25,0.125,0.5,0.125
2021-06-30,NSW,Murray,Lower Murray,Wentworth-Balranald Region,1,3,1,1,6,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
2021-06-30,NSW,Murray,Upper Murray exc. Albury,Corowa,2,1,3,0,6,0.3333333333333333,0.5,0.16666666666666666,0.0
2021-06-30,NSW,Murray,Upper Murray exc. Albury,Corowa Surrounds,2,6,1,0,9,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.0
2021-06-30,NSW,Murray,Upper Murray exc. Albury,Deniliquin,7,1,6,2,16,0.4375,0.375,0.0625,0.125
2021-06-30,NSW,Murray,Upper Murray exc. Albury,Deniliquin Surrounds,1,6,1,3,11,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.2727272727272727
2021-06-30,NSW,Murray,Upper Murray exc. Albury,Moama,1,1,0,0,2,0.5,0.0,0.5,0.0
2021-06-30,NSW,Murray,Upper Murray exc. Albury,Tocumwal - Finley - Jerilderie,6,5,2,5,18,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.2777777777777778
2021-06-30,NSW,New England and North West,Armidale,Armidale,9,3,8,6,26,0.34615384615384615,0.3076923076923077,0.11538461538461539,0.23076923076923078
2021-06-30,NSW,New England and North West,Armidale,Armidale Surrounds - North,2,3,2,1,8,0.25,0.25,0.375,0.125
2021-06-30,NSW,New England and North West,Armidale,Armidale Surrounds - South,1,1,2,0,4,0.25,0.5,0.25,0.0
2021-06-30,NSW,New England and North West,Armidale,Walcha,2,1,3,1,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285
2021-06-30,NSW,New England and North West,Inverell - Tenterfield,Glen Innes,4,4,4,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NSW,New England and North West,Inverell - Tenterfield,Inverell,7,1,6,2,16,0.4375,0.375,0.0625,0.125
2021-06-30,NSW,New England and North West,Inverell - Tenterfield,Inverell Surrounds - East,0,4,0,0,4,0.0,0.0,1.0,0.0
2021-06-30,NSW,New England and North West,Inverell - Tenterfield,Inverell Surrounds - West,1,3,2,0,6,0.16666666666666666,0.3333333333333333,0.5,0.0
2021-06-30,NSW,New England and North West,Inverell - Tenterfield,Tenterfield,3,3,3,0,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2021-06-30,NSW,New England and North West,Moree - Narrabri,Moree,6,1,6,4,17,0.35294117647058826,0.35294117647058826,0.058823529411764705,0.23529411764705882
2021-06-30,NSW,New England and North West,Moree - Narrabri,Moree Surrounds,1,7,1,0,9,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0
2021-06-30,NSW,New England and North West,Moree - Narrabri,Narrabri,5,2,5,1,13,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.07692307692307693
2021-06-30,NSW,New England and North West,Moree - Narrabri,Narrabri Surrounds,0,4,0,0,4,0.0,0.0,1.0,0.0
2021-06-30,NSW,New England and North West,Tamworth - Gunnedah,Gunnedah,4,1,7,2,14,0.2857142857142857,0.5,0.07142857142857142,0.14285714285714285
2021-06-30,NSW,New England and North West,Tamworth - Gunnedah,Gunnedah Surrounds,0,4,0,0,4,0.0,0.0,1.0,0.0
