POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
102011037,6,10,3,0,21,28,15,0,0,46,5,9,0,0,19,5,0,0,0,5,3,0,0,0,10,0,8,0,0,8,0,0,0,0,0,3,6,0,0,5,0,0,0,0,0,52,57,3,0,115,18,0,0,0,19,43,12,0,0,52,37,3,0,0,38,8,0,0,0,9,12,0,0,0,16,4,0,0,0,4,6,0,0,0,6,15,0,0,0,13,0,0,0,0,0,138,14,0,0,155,21,13,3,0,38,73,27,0,0,100,40,20,0,0,62,14,0,0,0,12,18,3,0,0,19,5,8,0,0,9,6,0,0,0,4,18,6,0,0,23,0,0,0,0,0,191,78,3,0,270
102011038,8,27,5,0,43,15,13,0,0,31,10,12,0,0,24,0,0,0,0,4,5,7,0,0,15,3,5,0,0,12,0,0,0,0,6,5,3,0,0,9,4,0,0,0,4,63,76,5,0,137,11,9,0,0,21,40,4,0,0,47,51,22,0,0,70,15,0,0,0,15,7,4,0,0,16,0,0,0,0,0,0,0,0,0,4,15,3,0,5,22,5,0,0,0,5,149,35,0,5,193,23,30,5,0,62,58,20,0,0,80,64,34,0,0,95,17,0,0,0,23,19,11,0,0,28,3,5,0,0,8,3,0,0,0,3,22,8,0,5,31,3,0,0,0,3,218,114,3,5,333
102011039,25,108,17,0,146,70,66,3,0,137,19,35,0,0,55,3,9,4,0,15,21,23,0,0,44,5,14,4,0,23,7,4,0,0,5,8,12,0,0,13,7,3,0,0,10,159,270,22,0,452,25,22,0,0,44,112,23,0,0,138,90,18,0,0,105,44,3,0,0,49,23,8,0,0,29,15,3,0,0,15,13,0,0,0,13,34,8,0,0,43,10,0,0,0,10,354,84,0,0,440,52,128,14,0,194,183,91,3,0,278,105,52,0,0,161,48,15,4,0,62,37,34,0,0,65,20,17,4,0,44,15,3,0,0,16,38,17,0,0,55,15,3,0,0,13,508,359,24,0,888
102011040,25,103,7,0,133,56,55,6,0,110,26,25,0,0,55,7,8,3,0,15,13,19,0,0,32,3,16,0,0,19,3,6,0,0,11,3,5,0,0,12,5,0,0,0,3,144,235,12,0,389,32,30,0,0,63,154,22,0,0,175,128,36,0,0,167,40,4,0,0,45,44,10,0,0,49,14,4,0,0,18,12,3,0,0,19,51,11,0,0,62,5,3,0,0,6,482,119,0,4,602,54,129,7,0,197,209,78,6,0,287,157,61,0,0,218,48,15,3,0,61,57,27,0,0,79,16,21,0,0,39,17,4,0,0,26,58,12,0,0,71,9,4,0,0,12,625,357,7,4,995
102011041,25,63,5,0,97,30,43,0,0,79,14,26,4,0,46,7,5,0,0,10,8,16,0,0,26,8,12,0,0,21,0,3,0,0,3,0,9,0,0,9,3,8,0,0,10,92,185,13,0,287,22,17,0,0,39,73,15,0,0,86,73,18,0,0,93,28,5,0,0,32,17,4,0,0,19,9,0,0,0,9,8,0,0,0,8,25,3,0,0,27,3,0,0,0,10,252,65,5,0,314,41,76,9,0,131,106,54,0,0,161,86,54,4,0,135,29,10,0,0,42,23,17,0,0,42,19,12,0,0,30,8,3,0,0,7,27,12,0,0,36,8,8,0,0,12,341,246,18,0,603
102011042,8,63,9,0,74,24,29,3,0,57,13,25,0,0,35,4,9,0,0,10,6,14,0,0,22,0,9,3,0,9,0,0,0,0,0,0,3,0,0,5,0,4,0,0,4,54,151,18,0,220,16,25,0,0,37,78,22,5,0,103,46,19,0,7,71,30,9,0,0,37,14,3,0,0,19,8,0,0,0,10,14,0,0,0,14,37,0,0,0,37,8,0,0,0,8,246,81,5,10,337,18,85,9,0,119,106,50,7,0,160,61,45,0,7,113,30,14,0,0,44,22,18,0,0,38,8,12,3,0,22,14,0,0,0,16,36,3,0,0,40,8,4,0,0,6,299,234,19,8,557
102011043,11,33,9,0,53,18,23,0,0,45,10,9,0,0,24,0,0,0,0,0,3,10,0,0,16,3,0,0,0,6,0,0,0,0,0,7,8,0,0,14,0,0,0,0,0,58,87,11,0,160,10,5,0,0,19,60,11,0,0,71,39,16,0,0,56,18,4,0,0,24,11,0,0,0,16,5,0,0,0,5,19,0,0,0,19,33,3,0,0,37,0,0,0,0,0,193,44,0,0,241,21,38,9,0,69,78,38,0,0,116,52,27,0,0,78,20,3,0,0,21,13,7,0,0,26,10,3,0,0,11,22,0,0,0,23,43,9,0,0,53,0,0,0,0,3,255,134,11,0,403
102021044,19,51,4,0,75,24,40,0,0,67,36,36,0,0,72,0,15,0,0,13,12,27,0,0,44,0,15,0,0,15,6,7,0,0,10,9,16,0,0,16,0,8,0,0,8,114,196,9,0,323,19,17,0,0,35,100,17,0,0,122,104,35,0,0,137,47,5,0,0,52,22,5,0,0,30,14,0,0,0,19,18,0,0,0,20,49,13,0,0,56,3,0,0,0,3,372,93,3,0,463,36,62,7,0,110,128,56,6,0,191,139,66,0,0,209,46,13,0,0,64,34,36,0,0,70,16,18,0,0,35,24,6,0,0,28,51,26,0,0,78,4,8,0,0,6,485,293,10,0,787
102021045,0,8,4,0,15,5,4,0,0,9,10,17,0,0,32,0,3,0,0,3,4,6,0,0,14,0,0,0,0,0,7,0,0,0,4,7,3,0,0,5,0,0,0,0,0,30,43,3,0,79,5,10,0,0,14,21,0,0,0,16,33,10,0,0,51,19,0,0,0,19,9,5,0,0,9,0,0,0,0,0,10,5,0,0,16,17,8,0,0,26,5,0,0,0,3,121,37,0,3,157,11,11,4,0,25,21,9,0,0,27,48,27,0,5,79,19,3,0,0,21,17,13,0,0,25,6,0,0,0,6,13,6,0,0,21,26,11,0,0,36,3,0,0,0,7,156,78,3,3,241
102021046,3,18,0,0,19,8,15,0,0,27,11,15,0,0,29,5,0,0,0,4,0,11,0,0,15,0,5,0,0,3,6,7,0,0,6,6,0,0,0,6,0,3,0,0,5,36,74,5,0,112,11,10,0,0,20,39,10,0,0,48,29,8,0,0,45,18,0,0,0,19,11,0,0,0,11,0,0,0,0,0,9,0,0,0,13,26,5,0,0,27,0,0,0,0,0,143,36,0,0,182,13,26,0,0,38,48,26,0,0,72,42,26,0,0,71,17,0,0,0,22,10,11,0,0,23,8,5,0,0,8,11,9,0,0,18,23,7,0,0,32,0,3,0,0,5,183,105,5,0,289
102021047,19,94,16,0,126,37,37,3,0,81,25,60,0,0,92,0,5,0,0,9,20,40,0,0,65,8,13,0,0,16,8,13,0,0,19,4,8,8,0,19,0,0,0,0,4,132,277,28,0,439,28,26,0,0,49,67,11,0,0,79,111,39,0,0,150,40,0,0,0,37,24,8,0,0,36,6,0,0,0,10,18,3,0,0,20,38,12,0,0,47,3,0,0,0,6,340,99,0,0,442,42,118,16,0,180,108,45,3,0,161,141,99,0,0,245,39,9,0,0,47,45,52,0,0,101,12,15,0,0,26,26,17,0,0,44,47,21,8,0,64,5,3,0,0,14,473,378,28,6,873
102021048,11,50,3,0,67,19,27,0,0,45,16,35,0,0,51,4,7,0,0,5,7,15,0,0,27,4,8,5,0,18,7,4,0,0,4,4,6,0,0,13,0,0,0,0,0,66,153,12,0,236,22,9,0,0,37,55,12,0,0,67,68,18,0,0,84,33,0,0,0,33,24,0,0,0,22,8,3,0,0,15,13,0,0,0,13,54,8,0,0,69,0,0,0,0,0,279,58,0,0,340,38,60,3,0,102,74,37,0,0,115,82,53,0,0,133,35,5,0,0,39,26,19,0,0,49,14,15,5,0,33,14,4,0,0,20,61,11,0,0,75,5,0,0,0,3,343,213,16,0,573
102021049,12,31,0,0,41,10,9,0,0,19,10,10,0,0,27,0,0,0,0,0,9,13,0,0,16,0,0,0,0,0,0,4,0,0,6,4,4,0,0,13,0,5,0,0,5,48,75,8,0,130,19,5,0,0,25,17,0,0,0,16,33,6,0,0,48,10,0,0,0,9,0,0,0,0,5,0,0,0,0,0,9,0,0,0,8,13,0,0,0,13,3,0,0,0,3,108,19,0,0,123,27,38,0,0,66,24,11,0,0,36,48,18,0,0,69,12,0,0,0,12,11,13,0,0,21,3,0,0,0,4,9,9,0,0,14,17,5,0,0,24,0,5,0,0,11,157,96,7,0,261
102021050,8,27,4,0,43,8,15,0,0,19,12,9,0,0,20,0,0,0,0,0,3,13,0,0,13,3,0,0,0,0,5,3,0,0,10,3,8,0,0,12,0,0,0,0,0,40,78,3,0,120,9,7,0,0,16,28,0,0,0,30,28,15,0,0,46,16,6,0,0,20,12,0,0,0,12,3,0,0,0,3,8,0,0,0,12,19,5,0,0,27,0,0,0,0,0,130,35,0,0,166,15,39,4,0,53,36,14,0,0,54,44,27,0,0,63,16,0,0,0,20,13,14,0,0,30,4,3,0,0,8,13,5,0,0,22,26,15,0,0,37,0,0,0,0,0,175,114,3,0,293
102021051,18,48,9,0,71,16,15,0,0,32,3,27,0,0,33,0,3,0,0,5,6,12,0,0,14,0,9,0,0,9,6,3,0,0,5,0,6,0,0,7,3,0,0,0,4,51,122,9,0,177,12,5,0,0,21,20,3,0,0,28,23,14,0,0,39,13,0,0,0,13,6,4,0,0,14,5,0,0,0,5,3,0,0,0,3,10,5,0,0,10,3,0,0,0,3,98,38,4,0,137,30,54,9,0,90,30,27,0,0,57,27,44,3,0,75,18,3,0,0,19,15,16,0,0,30,4,9,0,0,17,12,5,0,0,13,12,6,0,0,15,3,0,0,0,7,147,158,14,0,317
102021052,4,11,0,0,15,5,9,0,0,11,8,15,0,0,18,0,0,0,0,0,12,11,0,0,23,0,3,0,0,3,0,0,0,0,6,0,8,0,0,8,0,0,0,0,0,31,48,4,0,86,6,10,0,0,16,20,0,0,0,16,27,13,0,0,44,16,0,0,0,17,7,4,0,0,11,3,0,0,0,3,4,0,0,0,0,15,0,0,0,14,0,0,0,0,0,101,34,0,0,135,12,20,0,0,30,19,11,0,0,32,29,30,0,0,66,17,4,0,0,21,21,14,0,0,34,3,3,0,0,10,4,0,0,0,5,15,11,0,0,26,0,0,0,0,0,128,83,4,0,224
102021053,22,72,13,0,109,27,47,0,0,71,16,37,0,0,63,6,5,0,0,12,10,36,0,0,40,11,39,0,0,48,3,7,0,0,4,8,10,0,0,13,3,3,0,0,9,103,250,11,0,369,42,24,0,0,68,58,17,0,0,72,95,34,0,0,128,40,9,0,0,48,11,3,0,0,14,22,5,0,0,22,15,3,0,0,23,35,5,0,0,43,3,0,0,0,3,317,109,5,0,427,68,97,11,0,180,84,62,0,0,149,114,74,0,0,188,43,16,0,0,62,18,37,0,0,54,27,44,0,0,72,19,6,0,0,23,42,20,0,0,59,9,3,0,0,12,419,357,18,0,798
102021054,8,34,3,0,44,7,30,3,0,43,17,17,0,0,30,0,7,0,0,9,4,18,0,0,28,0,7,0,0,10,3,9,0,0,6,6,7,0,0,7,0,3,0,0,3,41,123,13,0,178,17,14,0,0,28,47,12,0,0,59,49,17,0,0,65,23,3,0,0,29,11,9,0,0,17,11,7,0,0,15,9,0,0,0,8,25,0,0,0,25,5,0,0,0,6,195,62,0,0,255,22,51,3,0,74,54,49,3,0,98,65,37,0,0,96,26,12,0,0,37,17,20,0,0,38,14,12,0,0,25,6,6,0,0,11,27,7,0,0,32,5,0,0,0,11,242,181,13,0,437
102021055,18,156,35,0,209,16,56,9,0,79,16,67,6,0,84,4,13,0,0,15,21,51,3,0,72,3,21,4,0,26,7,4,0,0,12,7,7,3,0,16,0,4,0,0,4,87,377,62,0,525,19,22,5,0,51,60,18,0,0,82,68,24,0,0,95,21,0,0,0,21,25,5,0,0,36,0,5,0,0,6,17,5,0,0,17,19,7,0,0,22,8,0,0,0,8,240,86,4,0,331,36,184,42,0,262,78,72,8,0,157,83,93,6,0,180,23,13,0,0,35,44,53,3,0,99,3,26,4,0,37,24,6,0,0,35,30,10,3,0,47,8,4,0,0,13,326,463,63,5,854
102021056,14,64,17,0,94,21,20,0,0,48,25,48,0,0,74,3,0,0,0,0,10,38,8,0,51,0,9,0,0,10,8,4,0,0,18,8,7,0,0,17,5,0,0,0,0,96,192,25,0,313,17,16,0,0,29,71,16,0,0,81,87,20,0,0,101,51,3,0,0,53,36,7,0,0,39,4,0,0,0,4,25,3,0,0,25,47,9,0,0,60,8,0,0,0,14,342,80,4,0,420,22,79,18,0,125,87,40,0,0,131,111,65,0,0,175,51,5,0,0,55,49,41,8,0,93,14,9,0,0,15,36,10,0,0,40,60,21,0,0,81,10,0,0,0,13,438,269,27,0,735
102021057,9,70,34,0,111,6,41,0,0,47,15,40,0,0,55,0,6,0,0,8,6,27,0,0,34,9,14,0,0,28,6,7,0,0,15,10,6,6,0,19,0,0,0,0,0,68,214,39,0,320,15,14,3,0,34,35,4,0,0,40,44,23,0,0,70,33,0,0,0,41,11,3,0,0,16,0,3,0,0,8,12,0,0,0,10,13,6,0,0,22,3,0,0,0,3,180,60,7,0,243,30,86,35,0,149,48,42,0,0,88,61,62,0,0,122,35,12,0,0,49,16,27,0,0,49,10,18,0,0,32,16,7,5,0,27,25,18,4,0,43,3,0,0,0,6,244,278,48,0,567
103011059,10,73,24,0,96,12,3,0,0,21,17,37,0,0,58,0,3,0,0,3,15,35,4,0,56,0,3,0,0,10,9,3,0,0,11,6,5,0,0,18,0,3,0,0,8,71,177,27,0,273,12,23,0,0,37,28,4,0,0,29,52,27,0,0,81,17,0,0,6,24,10,12,0,0,18,5,3,0,0,6,15,4,0,0,26,29,8,0,0,37,3,0,0,0,8,165,78,4,0,247,20,89,22,0,131,42,6,0,0,54,65,66,0,0,131,17,0,0,6,24,22,42,4,0,74,3,5,0,0,10,23,15,0,0,35,31,18,0,0,53,3,7,4,0,12,236,257,30,8,522
103011060,18,46,0,0,66,11,11,0,0,16,6,12,0,0,15,0,0,0,0,5,4,7,0,0,15,4,0,0,0,8,7,3,0,0,10,0,5,0,0,6,0,5,0,0,5,50,89,4,0,143,105,61,0,0,163,36,3,0,0,40,34,12,0,0,54,7,0,0,0,3,5,3,0,0,9,3,0,0,0,3,8,0,0,0,6,28,5,0,0,35,0,0,0,0,0,225,86,0,3,315,117,108,0,0,230,48,12,0,0,60,44,18,0,0,69,8,3,0,0,5,10,16,0,0,26,7,0,0,0,5,10,5,0,0,16,30,10,0,0,39,0,5,0,0,3,280,170,4,0,460
103011061,11,30,10,4,57,7,11,0,0,22,9,9,0,0,14,0,0,0,0,0,6,14,0,0,13,0,5,0,0,5,4,6,0,0,12,5,5,0,0,11,0,0,0,0,0,46,77,13,4,142,61,28,0,0,89,11,6,0,0,13,31,7,0,0,42,3,0,0,0,3,7,0,0,0,13,3,0,0,0,3,7,0,0,0,11,11,3,0,4,17,3,0,0,0,8,146,49,0,3,199,75,58,10,4,148,22,16,0,0,36,36,17,0,0,60,3,0,0,0,3,15,14,0,0,29,8,5,0,0,13,11,8,0,0,20,12,12,0,4,27,10,0,0,0,8,186,131,13,6,335
103011612,12,118,26,0,151,22,91,18,0,129,22,54,4,0,82,3,14,0,0,18,0,36,6,0,40,4,22,10,0,35,5,6,3,0,13,0,14,0,0,13,0,6,0,0,3,74,357,57,0,487,31,47,0,0,86,104,27,5,0,135,99,46,0,0,144,49,16,0,0,63,7,5,0,0,16,12,11,0,0,19,25,0,0,0,21,23,7,0,0,33,6,3,0,0,4,343,166,8,6,527,39,169,29,0,239,128,117,19,0,267,119,104,4,0,227,54,22,4,0,82,7,43,6,0,54,15,27,10,0,52,22,7,3,0,33,25,21,0,0,50,3,6,0,0,11,420,528,67,6,1013
103011613,10,39,12,0,64,12,15,0,0,33,12,28,0,0,41,4,6,0,0,5,8,23,4,0,30,0,7,5,0,8,0,0,0,0,3,0,4,0,0,8,0,4,0,0,4,54,121,18,0,196,20,11,0,0,34,47,6,0,0,54,64,15,0,0,80,34,0,0,0,34,9,8,0,0,18,3,0,0,0,3,6,0,0,0,6,17,5,0,0,25,3,4,0,0,3,206,57,0,0,264,32,58,13,0,98,60,22,0,0,82,79,46,0,0,122,35,6,0,0,40,13,31,4,0,50,3,6,5,0,14,8,0,0,0,10,24,10,0,0,30,3,0,0,0,8,257,179,18,0,454
103021062,30,74,11,0,117,4,7,0,0,17,7,13,0,0,23,0,6,0,0,3,3,17,6,0,22,0,8,3,0,14,3,13,0,0,15,0,8,0,0,7,0,0,0,0,5,59,141,14,0,219,139,96,0,0,237,9,0,0,0,7,34,9,0,0,37,6,7,0,0,10,3,8,0,0,11,6,8,0,0,8,9,0,0,0,15,15,3,0,0,19,3,0,0,0,3,216,132,3,0,353,170,170,9,0,355,9,14,0,0,22,40,22,0,0,61,7,7,0,0,17,12,20,0,0,32,6,15,3,0,15,11,14,0,0,29,15,8,0,0,25,0,4,0,0,9,275,275,19,0,570
103021063,9,60,8,0,77,9,22,7,0,33,7,17,0,0,24,3,3,0,0,9,6,23,5,0,31,4,8,4,0,16,3,4,0,0,14,3,8,0,0,4,0,0,0,0,0,40,154,25,0,217,32,68,0,0,100,34,8,0,0,45,65,35,0,0,103,18,10,0,0,26,10,23,0,0,35,7,0,0,0,17,18,0,0,0,14,28,6,0,0,31,0,0,0,0,0,219,148,0,3,372,34,127,8,0,175,46,29,7,0,83,72,57,0,0,132,21,16,0,0,39,16,45,5,0,67,14,11,4,0,29,22,10,0,0,30,28,8,0,0,39,0,0,0,0,0,259,308,25,5,586
103021064,17,44,0,0,70,6,6,0,0,11,3,4,0,0,8,0,0,0,0,0,8,8,0,0,15,0,3,0,0,4,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,38,77,3,0,119,141,95,0,6,240,29,9,0,0,34,25,3,0,0,33,7,0,0,0,11,10,4,0,0,14,8,3,0,0,9,7,6,0,0,16,16,3,0,0,22,3,0,0,0,5,250,126,0,0,382,163,144,0,4,306,28,12,0,0,44,28,6,0,0,38,9,0,0,0,9,13,11,0,0,31,12,4,0,0,16,9,11,0,0,23,16,3,0,0,28,3,4,0,0,4,288,204,3,8,501
103021065,21,78,21,0,120,14,19,4,0,39,7,28,0,0,38,0,0,0,0,0,0,27,4,0,34,0,8,0,0,12,5,8,0,0,14,4,4,0,0,9,0,5,0,0,5,49,176,34,6,264,139,85,0,6,220,30,9,0,0,43,52,30,0,0,84,14,6,0,0,19,8,5,0,0,16,9,8,0,0,13,17,12,0,0,31,29,10,0,0,47,7,3,0,0,12,310,167,4,0,487,155,161,27,6,342,44,33,4,0,78,63,57,0,0,118,14,4,0,0,27,8,34,5,0,48,9,13,0,0,23,23,14,0,0,39,35,16,0,0,51,7,8,0,0,18,361,350,39,6,755
103021066,21,31,0,0,53,6,0,0,0,6,3,4,0,0,4,0,0,0,0,4,3,9,0,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,34,50,3,6,94,111,88,0,4,201,14,0,0,0,16,14,8,0,0,31,5,0,0,0,4,0,4,0,0,9,0,0,0,0,0,4,0,0,0,11,6,4,0,0,13,4,0,0,0,4,163,108,4,4,277,131,124,0,4,256,17,4,0,0,22,21,12,0,0,34,9,0,0,0,11,6,9,0,0,19,0,0,0,0,3,8,0,0,0,8,6,9,0,0,9,4,0,0,0,4,195,162,4,10,368
103021067,13,65,16,0,86,19,15,3,0,37,8,23,0,0,33,3,5,0,0,7,3,31,3,0,32,0,7,5,0,16,3,4,0,0,10,0,8,0,0,7,0,0,0,0,0,50,158,29,0,240,42,28,0,0,65,23,11,0,0,36,52,29,0,0,82,37,6,0,0,44,0,6,0,0,10,0,0,0,0,5,10,0,0,0,15,19,10,0,0,30,3,0,0,0,3,186,91,0,0,283,49,89,16,0,157,45,27,7,0,74,60,50,0,0,113,36,12,0,0,51,7,35,3,0,44,0,12,5,0,18,18,8,0,0,24,22,15,0,0,36,3,0,0,0,3,243,253,29,0,525
103021068,10,29,0,0,36,0,3,0,0,8,0,7,0,0,5,0,0,0,0,0,0,8,0,0,8,0,0,0,0,4,0,0,0,0,3,4,4,0,0,5,0,0,0,0,0,19,51,0,0,72,104,75,0,4,185,10,0,0,0,10,11,12,0,0,22,4,0,0,0,4,6,0,0,0,3,3,0,0,0,3,3,0,0,0,3,9,0,0,0,8,0,0,0,0,0,151,87,0,8,237,114,100,0,4,218,8,3,0,0,17,14,11,0,0,29,4,0,0,0,4,6,9,0,0,8,3,5,0,0,11,4,0,0,0,6,8,5,0,0,17,0,0,0,0,0,166,141,0,8,310
103021069,21,44,4,0,68,0,3,0,0,8,6,16,0,0,21,0,0,0,0,0,5,13,0,0,18,0,9,5,0,8,5,8,0,0,14,0,3,0,0,3,0,0,0,0,0,34,96,6,3,141,132,91,0,8,230,9,0,0,0,13,27,19,0,0,43,9,3,0,0,14,0,9,0,0,10,4,0,0,0,5,14,3,0,0,19,6,6,0,0,13,3,6,0,0,10,214,132,0,12,355,152,138,4,7,301,13,10,0,0,21,35,36,0,3,73,11,3,0,0,17,6,18,0,0,27,4,9,5,0,11,21,10,0,0,29,6,8,0,0,17,3,6,0,0,10,250,233,6,14,498
103031070,6,49,16,0,70,8,32,0,0,40,7,19,0,0,22,4,4,0,0,6,3,10,0,0,13,3,10,0,0,12,7,4,3,0,13,6,0,0,0,3,0,0,0,0,0,33,123,22,0,187,20,20,0,0,41,50,11,0,0,61,43,25,0,0,74,24,9,0,0,36,7,9,0,0,13,11,3,0,0,11,13,0,0,0,18,18,5,0,0,28,4,0,0,0,3,189,88,0,6,283,27,69,16,0,111,52,42,0,0,99,55,41,0,0,99,27,11,0,4,42,13,15,0,0,28,10,12,0,0,26,18,9,3,0,31,24,12,0,0,31,8,3,0,0,10,223,216,18,6,464
103031071,23,55,3,0,78,12,7,0,0,24,8,27,0,0,36,6,0,0,0,3,13,13,0,0,24,0,5,0,0,9,9,10,0,0,20,0,4,0,0,5,0,0,0,0,0,74,128,4,0,201,69,29,0,0,98,37,0,0,0,41,59,13,0,0,68,13,0,0,0,15,7,0,0,0,11,0,0,0,0,5,6,0,0,0,7,29,0,0,0,31,0,0,0,0,0,224,47,0,4,273,92,82,3,0,178,54,9,0,0,65,63,36,0,0,107,12,5,0,0,18,18,17,0,0,34,4,7,0,0,8,15,12,0,0,23,32,4,0,0,38,0,0,0,0,6,297,173,4,4,473
103031072,12,98,24,0,134,24,31,11,0,70,18,47,0,0,65,0,14,0,0,18,9,38,3,0,54,0,20,5,0,24,0,9,0,0,10,0,9,0,0,8,3,0,0,0,4,69,264,40,0,378,31,51,0,0,87,60,31,3,0,93,85,30,0,0,118,35,4,0,0,45,8,15,0,0,28,16,7,0,0,21,11,3,0,0,16,41,3,0,0,46,5,6,0,0,8,297,155,8,0,459,48,151,28,0,221,89,59,14,0,160,105,76,0,0,180,35,24,0,0,63,17,57,3,0,74,14,28,5,0,49,8,19,0,0,24,43,13,0,0,54,8,6,0,0,9,370,420,48,0,838
